振动 [zhèn dòng],<ruby>振<rt>zhèn</rt></ruby><ruby>动<rt>dòng</rt></ruby>,振动,振動,zhèn dòng,['ㄓㄣˋ ㄉㄨㄥˋ'],vibrate; vibration,['ㄓㄣˋ ㄉㄨㄥˋ'],
不耐烦 [bú nài fán],<ruby>不<rt>bú</rt></ruby><ruby>耐<rt>nài</rt></ruby><ruby>烦<rt>fán</rt></ruby>,不耐烦,不耐煩,bú nài fán,['ㄅㄨˊ ㄋㄞˋ ㄈㄢˊ'],impatience; impatient,['ㄅㄨˊ ㄋㄞˋ ㄈㄢˊ'],
单调 [dān diào],<ruby>单<rt>dān</rt></ruby><ruby>调<rt>diào</rt></ruby>,单调,單調,dān diào,['ㄉㄢ ㄉㄧㄠˋ'],monotonous; dull,['ㄉㄢ ㄉㄧㄠˋ'],
轻视 [qīng shì],<ruby>轻<rt>qīng</rt></ruby><ruby>视<rt>shì</rt></ruby>,轻视,輕視,qīng shì,['ㄑㄧㄥ ㄕˋ'],contempt; to scorn; scornful,['ㄑㄧㄥ ㄕˋ'],
发票 [fā piào],<ruby>发<rt>fā</rt></ruby><ruby>票<rt>piào</rt></ruby>,发票,發票,fā piào,['ㄈㄚ ㄆㄧㄠˋ'],receipt or bill for purchase; invoice,['ㄈㄚ ㄆㄧㄠˋ'],
学历 [xué lì],<ruby>学<rt>xué</rt></ruby><ruby>历<rt>lì</rt></ruby>,学历,學歷,xué lì,['ㄒㄩㄝˊ ㄌㄧˋ'],educational background; school record,['ㄒㄩㄝˊ ㄌㄧˋ'],
岛屿 [dǎo yǔ],<ruby>岛<rt>dǎo</rt></ruby><ruby>屿<rt>yǔ</rt></ruby>,岛屿,島嶼,dǎo yǔ,['ㄉㄠˇ ㄩˇ'],islands,['ㄉㄠˇ ㄩˇ'],
艰巨 [jiān jù],<ruby>艰<rt>jiān</rt></ruby><ruby>巨<rt>jù</rt></ruby>,艰巨,艱巨,jiān jù,['ㄐㄧㄢ ㄐㄩˋ'],very difficult; arduous; hard,['ㄐㄧㄢ ㄐㄩˋ'],
纷纷 [fēn fēn],<ruby>纷<rt>fēn</rt></ruby><ruby>纷<rt>fēn</rt></ruby>,纷纷,紛紛,fēn fēn,['ㄈㄣ ㄈㄣ'],one after another; in succession; in profusion; diverse; pell-mell,['ㄈㄣ ㄈㄣ'],
长辈 [zhǎng bèi],<ruby>长<rt>zhǎng</rt></ruby><ruby>辈<rt>bèi</rt></ruby>,长辈,長輩,zhǎng bèi,['ㄓㄤˇ ㄅㄟˋ'],an elder; an elder generation,['ㄓㄤˇ ㄅㄟˋ'],
竹子 [zhú zi],<ruby>竹<rt>zhú</rt></ruby><ruby>子<rt>zi</rt></ruby>,竹子,竹子,zhú zi,['ㄓㄨˊ ㄗ˙'],bamboo,['ㄓㄨˊ ㄗ˙'],
朗读 [lǎng dú],<ruby>朗<rt>lǎng</rt></ruby><ruby>读<rt>dú</rt></ruby>,朗读,朗讀,lǎng dú,['ㄌㄤˇ ㄉㄨˊ'],read aloud,['ㄌㄤˇ ㄉㄨˊ'],
打喷嚏 [dǎ pēn tì],<ruby>打<rt>dǎ</rt></ruby><ruby>喷<rt>pēn</rt></ruby><ruby>嚏<rt>tì</rt></ruby>,打喷嚏,打噴嚏,dǎ pēn tì,['ㄉㄚˇ ㄆㄣ ㄊㄧˋ'],to sneeze,['ㄉㄚˇ ㄆㄣ ㄊㄧˋ'],
一再 [yí zài],<ruby>一<rt>yí</rt></ruby><ruby>再<rt>zài</rt></ruby>,一再,一再,yí zài,['ㄧˊ ㄗㄞˋ'],repeatedly; again and again,['ㄧˊ ㄗㄞˋ'],
行人 [xíng rén],<ruby>行<rt>xíng</rt></ruby><ruby>人<rt>rén</rt></ruby>,行人,行人,xíng rén,['ㄒㄧㄥˊ ㄖㄣˊ'],pedestrian,['ㄒㄧㄥˊ ㄖㄣˊ'],
可见 [kě jiàn],<ruby>可<rt>kě</rt></ruby><ruby>见<rt>jiàn</rt></ruby>,可见,可見,kě jiàn,['ㄎㄜˇ ㄐㄧㄢˋ'],it can clearly be seen that; clear,['ㄎㄜˇ ㄐㄧㄢˋ'],
再三 [zài sān],<ruby>再<rt>zài</rt></ruby><ruby>三<rt>sān</rt></ruby>,再三,再三,zài sān,['ㄗㄞˋ ㄙㄢ'],over and over again; repeatedly,['ㄗㄞˋ ㄙㄢ'],
酱油 [jiàng yóu],<ruby>酱<rt>jiàng</rt></ruby><ruby>油<rt>yóu</rt></ruby>,酱油,醬油,jiàng yóu,['ㄐㄧㄤˋ ㄧㄡˊ'],soy sauce,['ㄐㄧㄤˋ ㄧㄡˊ'],
灰心 [huī  xīn],<ruby>灰<rt>huī</rt></ruby><ruby>心<rt></rt></ruby>,灰心,灰心,huī  xīn,['ㄏㄨㄟ  ㄒㄧㄣ'],lose heart; be discouraged,['ㄏㄨㄟ  ㄒㄧㄣ'],
样式 [yàng shì],<ruby>样<rt>yàng</rt></ruby><ruby>式<rt>shì</rt></ruby>,样式,樣式,yàng shì,['ㄧㄤˋ ㄕˋ'],type; style; form,['ㄧㄤˋ ㄕˋ'],
刻苦 [kè kǔ],<ruby>刻<rt>kè</rt></ruby><ruby>苦<rt>kǔ</rt></ruby>,刻苦,刻苦,kè kǔ,['ㄎㄜˋ ㄎㄨˇ'],hardworking; assiduous,['ㄎㄜˋ ㄎㄨˇ'],
悠久 [yōu jiǔ],<ruby>悠<rt>yōu</rt></ruby><ruby>久<rt>jiǔ</rt></ruby>,悠久,悠久,yōu jiǔ,['ㄧㄡ ㄐㄧㄡˇ'],established; long; longstanding,['ㄧㄡ ㄐㄧㄡˇ'],
作文 [zuò  wén],<ruby>作<rt>zuò</rt></ruby><ruby>文<rt></rt></ruby>,作文,作文,zuò  wén,['ㄗㄨㄛˋ  ㄨㄣˊ'],write an essay; essay,['ㄗㄨㄛˋ  ㄨㄣˊ'],
无奈 [wú nài],<ruby>无<rt>wú</rt></ruby><ruby>奈<rt>nài</rt></ruby>,无奈,無奈,wú nài,['ㄨˊ ㄋㄞˋ'],can't help but; have no choice,['ㄨˊ ㄋㄞˋ'],
结账 [jié zhàng],<ruby>结<rt>jié</rt></ruby><ruby>账<rt>zhàng</rt></ruby>,结账,結賬,jié zhàng,['ㄐㄧㄝˊ ㄓㄤˋ'],pay the bill; settle accounts,['ㄐㄧㄝˊ ㄓㄤˋ'],
寿命 [shòu mìng],<ruby>寿<rt>shòu</rt></ruby><ruby>命<rt>mìng</rt></ruby>,寿命,壽命,shòu mìng,['ㄕㄡˋ ㄇㄧㄥˋ'],life span; life expectancy,['ㄕㄡˋ ㄇㄧㄥˋ'],
因而 [yīn 'ér],<ruby>因<rt>yīn</rt></ruby><ruby>而<rt>'ér</rt></ruby>,因而,因而,yīn 'ér,"[""ㄧㄣ 'ㄦˊ""]",therefore; as a result; thus,"[""ㄧㄣ 'ㄦˊ""]",
硬件 [yìng jiàn],<ruby>硬<rt>yìng</rt></ruby><ruby>件<rt>jiàn</rt></ruby>,硬件,硬件,yìng jiàn,['ㄧㄥˋ ㄐㄧㄢˋ'],hardware,['ㄧㄥˋ ㄐㄧㄢˋ'],
疼爱 [téng  ài],<ruby>疼<rt>téng</rt></ruby><ruby>爱<rt></rt></ruby>,疼爱,疼愛,téng  ài,['ㄊㄥˊ  ㄞˋ'],love dearly; be very fond of,['ㄊㄥˊ  ㄞˋ'],
游览 [yóu lǎn],<ruby>游<rt>yóu</rt></ruby><ruby>览<rt>lǎn</rt></ruby>,游览,游覽,yóu lǎn,['ㄧㄡˊ ㄌㄢˇ'],go sight-seeing; tour,['ㄧㄡˊ ㄌㄢˇ'],
随手 [suí shǒu],<ruby>随<rt>suí</rt></ruby><ruby>手<rt>shǒu</rt></ruby>,随手,隨手,suí shǒu,['ㄙㄨㄟˊ ㄕㄡˇ'],convenient; without extra trouble,['ㄙㄨㄟˊ ㄕㄡˇ'],
抽象 [chōu xiàng],<ruby>抽<rt>chōu</rt></ruby><ruby>象<rt>xiàng</rt></ruby>,抽象,抽象,chōu xiàng,['ㄔㄡ ㄒㄧㄤˋ'],abstract; abstraction,['ㄔㄡ ㄒㄧㄤˋ'],
逐步 [zhú bù],<ruby>逐<rt>zhú</rt></ruby><ruby>步<rt>bù</rt></ruby>,逐步,逐步,zhú bù,['ㄓㄨˊ ㄅㄨˋ'],step by step; gradually,['ㄓㄨˊ ㄅㄨˋ'],
试卷 [shì juàn],<ruby>试<rt>shì</rt></ruby><ruby>卷<rt>juàn</rt></ruby>,试卷,試卷,shì juàn,['ㄕˋ ㄐㄩㄢˋ'],exam paper; test paper,['ㄕˋ ㄐㄩㄢˋ'],
委屈 [wěi qu],<ruby>委<rt>wěi</rt></ruby><ruby>屈<rt>qu</rt></ruby>,委屈,委屈,wěi qu,['ㄨㄟˇ ㄑㄩ˙'],feel wronged; nurse a grievance,['ㄨㄟˇ ㄑㄩ˙'],
书架 [shū jià],<ruby>书<rt>shū</rt></ruby><ruby>架<rt>jià</rt></ruby>,书架,書架,shū jià,['ㄕㄨ ㄐㄧㄚˋ'],bookshelf,['ㄕㄨ ㄐㄧㄚˋ'],
农村 [nóng cūn],<ruby>农<rt>nóng</rt></ruby><ruby>村<rt>cūn</rt></ruby>,农村,農村,nóng cūn,['ㄋㄨㄥˊ ㄘㄨㄣ'],rural area; countryside,['ㄋㄨㄥˊ ㄘㄨㄣ'],
除夕 [chú xī],<ruby>除<rt>chú</rt></ruby><ruby>夕<rt>xī</rt></ruby>,除夕,除夕,chú xī,['ㄔㄨˊ ㄒㄧ'],Lunar New Year's Eve,['ㄔㄨˊ ㄒㄧ'],
押金 [yā jīn],<ruby>押<rt>yā</rt></ruby><ruby>金<rt>jīn</rt></ruby>,押金,押金,yā jīn,['ㄧㄚ ㄐㄧㄣ'],security deposit; down payment,['ㄧㄚ ㄐㄧㄣ'],
公元 [gōng yuán],<ruby>公<rt>gōng</rt></ruby><ruby>元<rt>yuán</rt></ruby>,公元,公元,gōng yuán,['ㄍㄨㄥ ㄩㄢˊ'],(year) AD or CE; Christian era; common era,['ㄍㄨㄥ ㄩㄢˊ'],
充电器 [chōng diàn qì],<ruby>充<rt>chōng</rt></ruby><ruby>电<rt>diàn</rt></ruby><ruby>器<rt>qì</rt></ruby>,充电器,充電器,chōng diàn qì,['ㄔㄨㄥ ㄉㄧㄢˋ ㄑㄧˋ'],battery charger,['ㄔㄨㄥ ㄉㄧㄢˋ ㄑㄧˋ'],
退步 [tuì bù],<ruby>退<rt>tuì</rt></ruby><ruby>步<rt>bù</rt></ruby>,退步,退步,tuì bù,['ㄊㄨㄟˋ ㄅㄨˋ'],to degenerate; to regress,['ㄊㄨㄟˋ ㄅㄨˋ'],
风俗 [fēng sú],<ruby>风<rt>fēng</rt></ruby><ruby>俗<rt>sú</rt></ruby>,风俗,風俗,fēng sú,['ㄈㄥ ㄙㄨˊ'],social custom,['ㄈㄥ ㄙㄨˊ'],
概括 [gài kuò],<ruby>概<rt>gài</rt></ruby><ruby>括<rt>kuò</rt></ruby>,概括,概括,gài kuò,['ㄍㄞˋ ㄎㄨㄛˋ'],summarize; generalize,['ㄍㄞˋ ㄎㄨㄛˋ'],
果实 [guǒ shí],<ruby>果<rt>guǒ</rt></ruby><ruby>实<rt>shí</rt></ruby>,果实,果實,guǒ shí,['ㄍㄨㄛˇ ㄕˊ'],fruit; gains; results,['ㄍㄨㄛˇ ㄕˊ'],
往返 [wǎng fǎn],<ruby>往<rt>wǎng</rt></ruby><ruby>返<rt>fǎn</rt></ruby>,往返,往返,wǎng fǎn,['ㄨㄤˇ ㄈㄢˇ'],go back and forth; go to and fro,['ㄨㄤˇ ㄈㄢˇ'],
好客 [hào kè],<ruby>好<rt>hào</rt></ruby><ruby>客<rt>kè</rt></ruby>,好客,好客,hào kè,['ㄏㄠˋ ㄎㄜˋ'],hospitable; to enjoy having guests,['ㄏㄠˋ ㄎㄜˋ'],
着凉 [zháo  liáng],<ruby>着<rt>zháo</rt></ruby><ruby>凉<rt></rt></ruby>,着凉,著涼,zháo  liáng,['ㄓㄠˊ  ㄌㄧㄤˊ'],catch a cold,['ㄓㄠˊ  ㄌㄧㄤˊ'],
提倡 [tí chàng],<ruby>提<rt>tí</rt></ruby><ruby>倡<rt>chàng</rt></ruby>,提倡,提倡,tí chàng,['ㄊㄧˊ ㄔㄤˋ'],promote; to advocate; proposal,['ㄊㄧˊ ㄔㄤˋ'],
拐弯 [guǎi  wān],<ruby>拐<rt>guǎi</rt></ruby><ruby>弯<rt></rt></ruby>,拐弯,拐彎,guǎi  wān,['ㄍㄨㄞˇ  ㄨㄢ'],turn a corner; make a turn,['ㄍㄨㄞˇ  ㄨㄢ'],
发愁 [fā  chóu],<ruby>发<rt>fā</rt></ruby><ruby>愁<rt></rt></ruby>,发愁,發愁,fā  chóu,['ㄈㄚ  ㄔㄡˊ'],worry about sth.,['ㄈㄚ  ㄔㄡˊ'],
能干 [néng gàn],<ruby>能<rt>néng</rt></ruby><ruby>干<rt>gàn</rt></ruby>,能干,能干,néng gàn,['ㄋㄥˊ ㄍㄢˋ'],capable; competent,['ㄋㄥˊ ㄍㄢˋ'],
看不起 [kàn  bu  qǐ],<ruby>看<rt>kàn</rt></ruby><ruby>不<rt></rt></ruby><ruby>起<rt>bu</rt></ruby>,看不起,看不起,kàn  bu  qǐ,['ㄎㄢˋ  ㄅㄨ˙  ㄑㄧˇ'],look down upon; despise,['ㄎㄢˋ  ㄅㄨ˙  ㄑㄧˇ'],
广大 [guǎng dà],<ruby>广<rt>guǎng</rt></ruby><ruby>大<rt>dà</rt></ruby>,广大,廣大,guǎng dà,['ㄍㄨㄤˇ ㄉㄚˋ'],vast; extensive,['ㄍㄨㄤˇ ㄉㄚˋ'],
省略 [shěng lüè],<ruby>省<rt>shěng</rt></ruby><ruby>略<rt>lüè</rt></ruby>,省略,省略,shěng lüè,['ㄕㄥˇ ㄌㄩㄝˋ'],to omit; to leave out; abbreviate,['ㄕㄥˇ ㄌㄩㄝˋ'],
均匀 [jūn yún],<ruby>均<rt>jūn</rt></ruby><ruby>匀<rt>yún</rt></ruby>,均匀,均勻,jūn yún,['ㄐㄩㄣ ㄩㄣˊ'],even; well-distributed,['ㄐㄩㄣ ㄩㄣˊ'],
湿润 [shī rùn],<ruby>湿<rt>shī</rt></ruby><ruby>润<rt>rùn</rt></ruby>,湿润,濕潤,shī rùn,['ㄕ ㄖㄨㄣˋ'],moist; humid,['ㄕ ㄖㄨㄣˋ'],
吃亏 [chī kuī],<ruby>吃<rt>chī</rt></ruby><ruby>亏<rt>kuī</rt></ruby>,吃亏,吃虧,chī kuī,['ㄔ ㄎㄨㄟ'],suffer losses; get the worst of,['ㄔ ㄎㄨㄟ'],
学问 [xué wen],<ruby>学<rt>xué</rt></ruby><ruby>问<rt>wen</rt></ruby>,学问,學問,xué wen,['ㄒㄩㄝˊ ㄨㄣ˙'],learning; knowledge,['ㄒㄩㄝˊ ㄨㄣ˙'],
鲜艳 [xiān yàn],<ruby>鲜<rt>xiān</rt></ruby><ruby>艳<rt>yàn</rt></ruby>,鲜艳,鮮艷,xiān yàn,['ㄒㄧㄢ ㄧㄢˋ'],bright-colored,['ㄒㄧㄢ ㄧㄢˋ'],
内科 [nèi kē],<ruby>内<rt>nèi</rt></ruby><ruby>科<rt>kē</rt></ruby>,内科,內科,nèi kē,['ㄋㄟˋ ㄎㄜ'],internal medicine,['ㄋㄟˋ ㄎㄜ'],
不见得 [bú jiàn dé],<ruby>不<rt>bú</rt></ruby><ruby>见<rt>jiàn</rt></ruby><ruby>得<rt>dé</rt></ruby>,不见得,不見得,bú jiàn dé,['ㄅㄨˊ ㄐㄧㄢˋ ㄉㄜˊ'],not necessarily; not likely,['ㄅㄨˊ ㄐㄧㄢˋ ㄉㄜˊ'],
孝顺 [xiào shùn],<ruby>孝<rt>xiào</rt></ruby><ruby>顺<rt>shùn</rt></ruby>,孝顺,孝順,xiào shùn,['ㄒㄧㄠˋ ㄕㄨㄣˋ'],filial piety,['ㄒㄧㄠˋ ㄕㄨㄣˋ'],
光盘 [guāng pán],<ruby>光<rt>guāng</rt></ruby><ruby>盘<rt>pán</rt></ruby>,光盘,光盤,guāng pán,['ㄍㄨㄤ ㄆㄢˊ'],CD (compact disc),['ㄍㄨㄤ ㄆㄢˊ'],
声调 [shēng diào],<ruby>声<rt>shēng</rt></ruby><ruby>调<rt>diào</rt></ruby>,声调,聲調,shēng diào,['ㄕㄥ ㄉㄧㄠˋ'],tone; note,['ㄕㄥ ㄉㄧㄠˋ'],
灾害 [zāi hài],<ruby>灾<rt>zāi</rt></ruby><ruby>害<rt>hài</rt></ruby>,灾害,災害,zāi hài,['ㄗㄞ ㄏㄞˋ'],disaster; calamity,['ㄗㄞ ㄏㄞˋ'],
陆续 [lù xù],<ruby>陆<rt>lù</rt></ruby><ruby>续<rt>xù</rt></ruby>,陆续,陸續,lù xù,['ㄌㄨˋ ㄒㄩˋ'],in turn; successively; one after another,['ㄌㄨˋ ㄒㄩˋ'],
爱惜 [ài xī],<ruby>爱<rt>ài</rt></ruby><ruby>惜<rt>xī</rt></ruby>,爱惜,愛惜,ài xī,['ㄞˋ ㄒㄧ'],cherish; treasure; use sparingly,['ㄞˋ ㄒㄧ'],
国庆节 [Guó qìng  Jié],<ruby>国<rt>Guó</rt></ruby><ruby>庆<rt>qìng</rt></ruby><ruby>节<rt></rt></ruby>,国庆节,國慶節,Guó qìng  Jié,['ㄍㄨㄛˊ ㄑㄧㄥˋ  ㄐㄧㄝˊ'],National Day,['ㄍㄨㄛˊ ㄑㄧㄥˋ  ㄐㄧㄝˊ'],
一律 [yí lǜ],<ruby>一<rt>yí</rt></ruby><ruby>律<rt>lǜ</rt></ruby>,一律,一律,yí lǜ,['ㄧˊ ㄌㄩˋ'],same; uniformly; all; without exception,['ㄧˊ ㄌㄩˋ'],
片面 [piàn miàn],<ruby>片<rt>piàn</rt></ruby><ruby>面<rt>miàn</rt></ruby>,片面,片面,piàn miàn,['ㄆㄧㄢˋ ㄇㄧㄢˋ'],one-sided; unilateral,['ㄆㄧㄢˋ ㄇㄧㄢˋ'],
鞭炮 [biān pào],<ruby>鞭<rt>biān</rt></ruby><ruby>炮<rt>pào</rt></ruby>,鞭炮,鞭炮,biān pào,['ㄅㄧㄢ ㄆㄠˋ'],firecracker; a long string of small firecrackers,['ㄅㄧㄢ ㄆㄠˋ'],
清淡 [qīng dàn],<ruby>清<rt>qīng</rt></ruby><ruby>淡<rt>dàn</rt></ruby>,清淡,清淡,qīng dàn,['ㄑㄧㄥ ㄉㄢˋ'],"light (of food, not greasy or strongly flavored) ; insipid;  slack (sales)",['ㄑㄧㄥ ㄉㄢˋ'],
开水 [kāi shuǐ],<ruby>开<rt>kāi</rt></ruby><ruby>水<rt>shuǐ</rt></ruby>,开水,開水,kāi shuǐ,['ㄎㄞ ㄕㄨㄟˇ'],boiled water; boil water,['ㄎㄞ ㄕㄨㄟˇ'],
馒头 [mán tou],<ruby>馒<rt>mán</rt></ruby><ruby>头<rt>tou</rt></ruby>,馒头,饅頭,mán tou,['ㄇㄢˊ ㄊㄡ˙'],steamed bun/roll,['ㄇㄢˊ ㄊㄡ˙'],
经商 [jīng  shāng],<ruby>经<rt>jīng</rt></ruby><ruby>商<rt></rt></ruby>,经商,經商,jīng  shāng,['ㄐㄧㄥ  ㄕㄤ'],trade; be in business; do commerce,['ㄐㄧㄥ  ㄕㄤ'],
扇子 [shàn zi],<ruby>扇<rt>shàn</rt></ruby><ruby>子<rt>zi</rt></ruby>,扇子,扇子,shàn zi,['ㄕㄢˋ ㄗ˙'],fan (for waving),['ㄕㄢˋ ㄗ˙'],
与其 [yǔ qí],<ruby>与<rt>yǔ</rt></ruby><ruby>其<rt>qí</rt></ruby>,与其,與其,yǔ qí,['ㄩˇ ㄑㄧˊ'],rather than; better than,['ㄩˇ ㄑㄧˊ'],
日用品 [rì yòng pǐn],<ruby>日<rt>rì</rt></ruby><ruby>用<rt>yòng</rt></ruby><ruby>品<rt>pǐn</rt></ruby>,日用品,日用品,rì yòng pǐn,['ㄖˋ ㄩㄥˋ ㄆㄧㄣˇ'],daily necessities,['ㄖˋ ㄩㄥˋ ㄆㄧㄣˇ'],
胡同 [hú tòng],<ruby>胡<rt>hú</rt></ruby><ruby>同<rt>tòng</rt></ruby>,胡同,胡同,hú tòng,['ㄏㄨˊ ㄊㄨㄥˋ'],lane; alley,['ㄏㄨˊ ㄊㄨㄥˋ'],
干活儿 [gàn  huó r],<ruby>干<rt>gàn</rt></ruby><ruby>活<rt></rt></ruby><ruby>儿<rt>huó</rt></ruby>,干活儿,干活兒,gàn  huó r,['ㄍㄢˋ  ㄏㄨㄛˊ ㄦ˙'],do manual labor; to work,['ㄍㄢˋ  ㄏㄨㄛˊ ㄦ˙'],
中旬 [zhōng xún],<ruby>中<rt>zhōng</rt></ruby><ruby>旬<rt>xún</rt></ruby>,中旬,中旬,zhōng xún,['ㄓㄨㄥ ㄒㄩㄣˊ'],middle third of a month,['ㄓㄨㄥ ㄒㄩㄣˊ'],
教材 [jiào cái],<ruby>教<rt>jiào</rt></ruby><ruby>材<rt>cái</rt></ruby>,教材,教材,jiào cái,['ㄐㄧㄠˋ ㄘㄞˊ'],teaching materials,['ㄐㄧㄠˋ ㄘㄞˊ'],
鼠标 [shǔ  biāo],<ruby>鼠<rt>shǔ</rt></ruby><ruby>标<rt></rt></ruby>,鼠标,鼠標,shǔ  biāo,['ㄕㄨˇ  ㄅㄧㄠ'],mouse (computer),['ㄕㄨˇ  ㄅㄧㄠ'],
本科 [běn kē],<ruby>本<rt>běn</rt></ruby><ruby>科<rt>kē</rt></ruby>,本科,本科,běn kē,['ㄅㄣˇ ㄎㄜ'],undergraduate,['ㄅㄣˇ ㄎㄜ'],
文具 [wén jù],<ruby>文<rt>wén</rt></ruby><ruby>具<rt>jù</rt></ruby>,文具,文具,wén jù,['ㄨㄣˊ ㄐㄩˋ'],stationery; writing supplies,['ㄨㄣˊ ㄐㄩˋ'],
煤炭 [méi tàn],<ruby>煤<rt>méi</rt></ruby><ruby>炭<rt>tàn</rt></ruby>,煤炭,煤炭,méi tàn,['ㄇㄟˊ ㄊㄢˋ'],coal,['ㄇㄟˊ ㄊㄢˋ'],
推辞 [tuī cí],<ruby>推<rt>tuī</rt></ruby><ruby>辞<rt>cí</rt></ruby>,推辞,推辭,tuī cí,['ㄊㄨㄟ ㄘˊ'],to decline; turn down,['ㄊㄨㄟ ㄘˊ'],
急忙 [jí máng],<ruby>急<rt>jí</rt></ruby><ruby>忙<rt>máng</rt></ruby>,急忙,急忙,jí máng,['ㄐㄧˊ ㄇㄤˊ'],hastily,['ㄐㄧˊ ㄇㄤˊ'],
提纲 [tí gāng],<ruby>提<rt>tí</rt></ruby><ruby>纲<rt>gāng</rt></ruby>,提纲,提綱,tí gāng,['ㄊㄧˊ ㄍㄤ'],outline; the key point,['ㄊㄧˊ ㄍㄤ'],
成语 [chéng yǔ],<ruby>成<rt>chéng</rt></ruby><ruby>语<rt>yǔ</rt></ruby>,成语,成語,chéng yǔ,['ㄔㄥˊ ㄩˇ'],idiom; proverb,['ㄔㄥˊ ㄩˇ'],
元旦 [yuán dàn],<ruby>元<rt>yuán</rt></ruby><ruby>旦<rt>dàn</rt></ruby>,元旦,元旦,yuán dàn,['ㄩㄢˊ ㄉㄢˋ'],New Year's Day,['ㄩㄢˊ ㄉㄢˋ'],
汇率 [huì lǜ],<ruby>汇<rt>huì</rt></ruby><ruby>率<rt>lǜ</rt></ruby>,汇率,匯率,huì lǜ,['ㄏㄨㄟˋ ㄌㄩˋ'],exchange rate,['ㄏㄨㄟˋ ㄌㄩˋ'],
华裔 [Huá yì],<ruby>华<rt>Huá</rt></ruby><ruby>裔<rt>yì</rt></ruby>,华裔,華裔,Huá yì,['ㄏㄨㄚˊ ㄧˋ'],person of Chinese descent,['ㄏㄨㄚˊ ㄧˋ'],
粘贴 [zhān tiē],<ruby>粘<rt>zhān</rt></ruby><ruby>贴<rt>tiē</rt></ruby>,粘贴,粘貼,zhān tiē,['ㄓㄢ ㄊㄧㄝ'],to paste,['ㄓㄢ ㄊㄧㄝ'],
拼音 [pīn yīn],<ruby>拼<rt>pīn</rt></ruby><ruby>音<rt>yīn</rt></ruby>,拼音,拼音,pīn yīn,['ㄆㄧㄣ ㄧㄣ'],pinyin; phonetic writing,['ㄆㄧㄣ ㄧㄣ'],
虚心 [xū xīn],<ruby>虚<rt>xū</rt></ruby><ruby>心<rt>xīn</rt></ruby>,虚心,虛心,xū xīn,['ㄒㄩ ㄒㄧㄣ'],modest; open-minded,['ㄒㄩ ㄒㄧㄣ'],
挂号 [guà  hào],<ruby>挂<rt>guà</rt></ruby><ruby>号<rt></rt></ruby>,挂号,挂號,guà  hào,['ㄍㄨㄚˋ  ㄏㄠˋ'],register; check into hospital; send by registered mail,['ㄍㄨㄚˋ  ㄏㄠˋ'],
尺子 [chǐ zi],<ruby>尺<rt>chǐ</rt></ruby><ruby>子<rt>zi</rt></ruby>,尺子,尺子,chǐ zi,['ㄔˇ ㄗ˙'],ruler (measuring instrument),['ㄔˇ ㄗ˙'],
标点 [biāo diǎn],<ruby>标<rt>biāo</rt></ruby><ruby>点<rt>diǎn</rt></ruby>,标点,標點,biāo diǎn,['ㄅㄧㄠ ㄉㄧㄢˇ'],punctuation; punctuation mark; punctuate,['ㄅㄧㄠ ㄉㄧㄢˇ'],
归纳 [guī nà],<ruby>归<rt>guī</rt></ruby><ruby>纳<rt>nà</rt></ruby>,归纳,歸納,guī nà,['ㄍㄨㄟ ㄋㄚˋ'],conclude from the facts; induce; sum up from the facts,['ㄍㄨㄟ ㄋㄚˋ'],
太极拳 [tài jí quán],<ruby>太<rt>tài</rt></ruby><ruby>极<rt>jí</rt></ruby><ruby>拳<rt>quán</rt></ruby>,太极拳,太極拳,tài jí quán,['ㄊㄞˋ ㄐㄧˊ ㄑㄩㄢˊ'],"Tai chi, a Chinese martial art",['ㄊㄞˋ ㄐㄧˊ ㄑㄩㄢˊ'],
人民币 [rén mín bì],<ruby>人<rt>rén</rt></ruby><ruby>民<rt>mín</rt></ruby><ruby>币<rt>bì</rt></ruby>,人民币,人民幣,rén mín bì,['ㄖㄣˊ ㄇㄧㄣˊ ㄅㄧˋ'],(currency) renminbi (RMB),['ㄖㄣˊ ㄇㄧㄣˊ ㄅㄧˋ'],
名胜古迹 [míng shèng gǔ jì],<ruby>名<rt>míng</rt></ruby><ruby>胜<rt>shèng</rt></ruby><ruby>古<rt>gǔ</rt></ruby><ruby>迹<rt>jì</rt></ruby>,名胜古迹,名勝古跡,míng shèng gǔ jì,['ㄇㄧㄥˊ ㄕㄥˋ ㄍㄨˇ ㄐㄧˋ'],famous scenic spots and ancient historic sites,['ㄇㄧㄥˊ ㄕㄥˋ ㄍㄨˇ ㄐㄧˋ'],
连忙 [lián máng],<ruby>连<rt>lián</rt></ruby><ruby>忙<rt>máng</rt></ruby>,连忙,連忙,lián máng,['ㄌㄧㄢˊ ㄇㄤˊ'],promptly; at once,['ㄌㄧㄢˊ ㄇㄤˊ'],
哦 [é],<ruby>哦<rt>é</rt></ruby>,哦,哦,é,['ㄜˊ'],oh (indicates understanding) | oh (indicates doubt) | to chant,['ㄜˊ'],
嘿 [hēi],<ruby>嘿<rt>hēi</rt></ruby>,嘿,嘿,hēi,['ㄏㄟ'],hey; interjection for calling attention,['ㄏㄟ'],
嗨 [hāi],<ruby>嗨<rt>hāi</rt></ruby>,嗨,嗨,hāi,['ㄏㄞ'],hey/hi (loanword); oh; alas;,['ㄏㄞ'],
